codigo,lat,lon,alt,ano,mes,dia,media_valor,media_dir_vento
A811,-31.40333333,-52.70083333,446.81,2024,4,17,0.2,274.875
A811,-31.40333333,-52.70083333,446.81,2024,4,18,0.0,270.0
A811,-31.40333333,-52.70083333,446.81,2024,4,19,0.0,279.0416666666667
A811,-31.40333333,-52.70083333,446.81,2024,4,20,0.0,183.5
A811,-31.40333333,-52.70083333,446.81,2024,4,21,0.0,252.54166666666666
A811,-31.40333333,-52.70083333,446.81,2024,4,22,0.0,80.83333333333333
A811,-31.40333333,-52.70083333,446.81,2024,4,23,0.0,244.54166666666666
A811,-31.40333333,-52.70083333,446.81,2024,4,24,0.2,177.83333333333334
A811,-31.40333333,-52.70083333,446.81,2024,4,25,0.0,88.29166666666667
A811,-31.40333333,-52.70083333,446.81,2024,4,26,0.0,242.70833333333334
A811,-31.40333333,-52.70083333,446.81,2024,4,27,73.4,206.45833333333334
A811,-31.40333333,-52.70083333,446.81,2024,4,28,0.2,152.79166666666666
A811,-31.40333333,-52.70083333,446.81,2024,4,29,20.8,120.08333333333333
A811,-31.40333333,-52.70083333,446.81,2024,4,30,38.6,284.6666666666667
A811,-31.40333333,-52.70083333,446.81,2024,5,1,48.8,186.875
A811,-31.40333333,-52.70083333,446.81,2024,5,2,19.8,138.58333333333334
A811,-31.40333333,-52.70083333,446.81,2024,5,3,1.6,139.875
A811,-31.40333333,-52.70083333,446.81,2024,5,4,3.8000000000000003,107.83333333333333
A811,-31.40333333,-52.70083333,446.81,2024,5,5,10.6,176.45833333333334
A811,-31.40333333,-52.70083333,446.81,2024,5,6,11.6,217.25
A811,-31.40333333,-52.70083333,446.81,2024,5,7,12.6,92.125
A811,-31.40333333,-52.70083333,446.81,2024,5,8,5.6000000000000005,292.5833333333333
A811,-31.40333333,-52.70083333,446.81,2024,5,9,0.2,207.25
A811,-31.40333333,-52.70083333,446.81,2024,5,10,12.4,94.66666666666667
A811,-31.40333333,-52.70083333,446.81,2024,5,11,7.0,136.0
A811,-31.40333333,-52.70083333,446.81,2024,5,12,11.8,120.375
A811,-31.40333333,-52.70083333,446.81,2024,5,13,8.8,172.25
A811,-31.40333333,-52.70083333,446.81,2024,5,14,0.4,215.29166666666666
A811,-31.40333333,-52.70083333,446.81,2024,5,15,0.0,263.7916666666667
A811,-31.40333333,-52.70083333,446.81,2024,5,16,0.0,205.95833333333334
A811,-31.40333333,-52.70083333,446.81,2024,5,17,0.0,260.7916666666667
A811,-31.40333333,-52.70083333,446.81,2024,5,18,0.0,188.95833333333334
A811,-31.40333333,-52.70083333,446.81,2024,5,19,7.0,168.375
A811,-31.40333333,-52.70083333,446.81,2024,5,20,1.2000000000000002,153.79166666666666
A811,-31.40333333,-52.70083333,446.81,2024,5,21,12.0,61.75
A811,-31.40333333,-52.70083333,446.81,2024,5,22,41.6,148.33333333333334
A811,-31.40333333,-52.70083333,446.81,2024,5,23,64.6,140.70833333333334
A811,-31.40333333,-52.70083333,446.81,2024,5,24,37.4,176.08333333333334
A811,-31.40333333,-52.70083333,446.81,2024,5,25,0.8,202.375
A811,-31.40333333,-52.70083333,446.81,2024,5,26,0.0,151.0
A811,-31.40333333,-52.70083333,446.81,2024,5,27,30.400000000000002,105.58333333333333
A811,-31.40333333,-52.70083333,446.81,2024,5,28,5.0,218.875
A811,-31.40333333,-52.70083333,446.81,2024,5,29,0.4,174.125
A811,-31.40333333,-52.70083333,446.81,2024,5,30,0.0,137.5
A811,-31.40333333,-52.70083333,446.81,2024,5,31,0.2,68.58333333333333
A811,-31.40333333,-52.70083333,446.81,2024,6,1,0.2,236.75
A811,-31.40333333,-52.70083333,446.81,2024,6,2,0.0,334.1666666666667
A811,-31.40333333,-52.70083333,446.81,2024,6,3,7.3999999999999995,176.95833333333334
A811,-31.40333333,-52.70083333,446.81,2024,6,4,0.0,106.45833333333333
A811,-31.40333333,-52.70083333,446.81,2024,6,5,2.0,65.625
A811,-31.40333333,-52.70083333,446.81,2024,6,6,0.0,269.375
A811,-31.40333333,-52.70083333,446.81,2024,6,7,0.0,295.75
A811,-31.40333333,-52.70083333,446.81,2024,6,8,0.0,45.458333333333336
A811,-31.40333333,-52.70083333,446.81,2024,6,9,0.0,243.79166666666666
A811,-31.40333333,-52.70083333,446.81,2024,6,10,0.0,224.125
A811,-31.40333333,-52.70083333,446.81,2024,6,11,0.0,82.91666666666667
A811,-31.40333333,-52.70083333,446.81,2024,6,12,0.0,260.5
A811,-31.40333333,-52.70083333,446.81,2024,6,13,0.0,304.7083333333333
A811,-31.40333333,-52.70083333,446.81,2024,6,14,0.0,275.2083333333333
A811,-31.40333333,-52.70083333,446.81,2024,6,15,22.0,151.29166666666666
A811,-31.40333333,-52.70083333,446.81,2024,6,16,5.8,114.58333333333333
A811,-31.40333333,-52.70083333,446.81,2024,6,17,8.0,126.83333333333333
A811,-31.40333333,-52.70083333,446.81,2024,6,18,2.4000000000000004,208.25
A811,-31.40333333,-52.70083333,446.81,2024,6,19,32.4,259.1666666666667
A811,-31.40333333,-52.70083333,446.81,2024,6,20,0.4,128.08333333333334
A811,-31.40333333,-52.70083333,446.81,2024,6,21,2.0,182.16666666666666
A811,-31.40333333,-52.70083333,446.81,2024,6,22,0.2,344.4583333333333
A811,-31.40333333,-52.70083333,446.81,2024,6,23,26.4,273.4583333333333
A811,-31.40333333,-52.70083333,446.81,2024,6,24,0.2,173.41666666666666
A811,-31.40333333,-52.70083333,446.81,2024,6,25,0.2,143.08333333333334
A811,-31.40333333,-52.70083333,446.81,2024,6,26,11.8,194.58333333333334
A811,-31.40333333,-52.70083333,446.81,2024,6,27,0.2,315.375
A811,-31.40333333,-52.70083333,446.81,2024,6,28,0.0,282.625
A811,-31.40333333,-52.70083333,446.81,2024,6,29,0.0,257.75
A811,-31.40333333,-52.70083333,446.81,2024,6,30,0.0,271.625
A811,-31.40333333,-52.70083333,446.81,2024,7,1,0.0,310.7916666666667
A811,-31.40333333,-52.70083333,446.81,2024,7,2,0.0,333.7916666666667
A811,-31.40333333,-52.70083333,446.81,2024,7,3,0.0,234.20833333333334
A811,-31.40333333,-52.70083333,446.81,2024,7,4,0.6000000000000001,159.95833333333334
A811,-31.40333333,-52.70083333,446.81,2024,7,5,0.0,188.08333333333334
A811,-31.40333333,-52.70083333,446.81,2024,7,6,0.0,168.08333333333334
A811,-31.40333333,-52.70083333,446.81,2024,7,7,0.2,144.45833333333334
A811,-31.40333333,-52.70083333,446.81,2024,7,8,0.0,179.83333333333334
A811,-31.40333333,-52.70083333,446.81,2024,7,9,0.0,189.58333333333334
A811,-31.40333333,-52.70083333,446.81,2024,7,10,7.2,177.16666666666666
A811,-31.40333333,-52.70083333,446.81,2024,7,11,4.0,152.375
A811,-31.40333333,-52.70083333,446.81,2024,7,12,0.0,175.91666666666666
A811,-31.40333333,-52.70083333,446.81,2024,7,13,0.2,162.875
A811,-31.40333333,-52.70083333,446.81,2024,7,14,18.0,134.0
A811,-31.40333333,-52.70083333,446.81,2024,7,15,0.0,128.75
A811,-31.40333333,-52.70083333,446.81,2024,7,16,0.4,74.91666666666667
A811,-31.40333333,-52.70083333,446.81,2024,7,17,0.6000000000000001,200.91666666666666
A811,-31.40333333,-52.70083333,446.81,2024,7,18,0.4,124.83333333333333
A811,-31.40333333,-52.70083333,446.81,2024,7,19,0.0,258.2083333333333
A811,-31.40333333,-52.70083333,446.81,2024,7,20,0.0,116.29166666666667
A811,-31.40333333,-52.70083333,446.81,2024,7,21,0.0,217.66666666666666
A811,-31.40333333,-52.70083333,446.81,2024,7,22,0.0,292.7083333333333
A811,-31.40333333,-52.70083333,446.81,2024,7,23,0.0,257.8333333333333
A811,-31.40333333,-52.70083333,446.81,2024,7,24,0.0,225.0
A811,-31.40333333,-52.70083333,446.81,2024,7,25,5.8,277.375
A811,-31.40333333,-52.70083333,446.81,2024,7,26,0.0,95.25
A811,-31.40333333,-52.70083333,446.81,2024,7,27,0.0,84.91666666666667
A811,-31.40333333,-52.70083333,446.81,2024,7,28,13.6,145.875
A811,-31.40333333,-52.70083333,446.81,2024,7,29,6.2,156.04166666666666
A811,-31.40333333,-52.70083333,446.81,2024,7,30,0.4,102.16666666666667
A811,-31.40333333,-52.70083333,446.81,2024,7,31,0.0,169.0
A811,-31.40333333,-52.70083333,446.81,2024,8,1,0.0,169.66666666666666
A811,-31.40333333,-52.70083333,446.81,2024,8,2,0.0,166.33333333333334
A811,-31.40333333,-52.70083333,446.81,2024,8,3,0.0,288.0416666666667
A811,-31.40333333,-52.70083333,446.81,2024,8,4,15.6,140.20833333333334
A811,-31.40333333,-52.70083333,446.81,2024,8,5,4.6,91.08333333333333
A811,-31.40333333,-52.70083333,446.81,2024,8,6,26.8,195.08333333333334
A811,-31.40333333,-52.70083333,446.81,2024,8,7,36.4,259.4583333333333
A811,-31.40333333,-52.70083333,446.81,2024,8,8,0.4,238.875
A811,-31.40333333,-52.70083333,446.81,2024,8,9,1.2,279.2916666666667
A811,-31.40333333,-52.70083333,446.81,2024,8,10,4.0,265.5416666666667
A811,-31.40333333,-52.70083333,446.81,2024,8,11,0.2,295.2083333333333
A811,-31.40333333,-52.70083333,446.81,2024,8,12,0.0,225.04166666666666
A811,-31.40333333,-52.70083333,446.81,2024,8,13,0.0,278.4583333333333
A811,-31.40333333,-52.70083333,446.81,2024,8,14,0.0,147.25
A811,-31.40333333,-52.70083333,446.81,2024,8,15,0.0,170.375
A811,-31.40333333,-52.70083333,446.81,2024,8,16,0.0,183.54166666666666
A811,-31.40333333,-52.70083333,446.81,2024,8,17,9.0,117.125
A811,-31.40333333,-52.70083333,446.81,2024,8,18,1.8,79.54166666666667
A811,-31.40333333,-52.70083333,446.81,2024,8,19,15.8,245.41666666666666
A811,-31.40333333,-52.70083333,446.81,2024,8,20,15.4,121.875
A811,-31.40333333,-52.70083333,446.81,2024,8,21,2.4000000000000004,73.54166666666667
A811,-31.40333333,-52.70083333,446.81,2024,8,22,48.2,254.875
A811,-31.40333333,-52.70083333,446.81,2024,8,23,0.4,229.5
A811,-31.40333333,-52.70083333,446.81,2024,8,24,0.0,199.83333333333334
A811,-31.40333333,-52.70083333,446.81,2024,8,25,0.0,244.45833333333334
A811,-31.40333333,-52.70083333,446.81,2024,8,26,0.0,207.875
A811,-31.40333333,-52.70083333,446.81,2024,8,27,0.2,157.66666666666666
A811,-31.40333333,-52.70083333,446.81,2024,8,28,0.2,85.83333333333333
A811,-31.40333333,-52.70083333,446.81,2024,8,29,0.0,145.79166666666666
A811,-31.40333333,-52.70083333,446.81,2024,8,30,1.0,122.83333333333333
A811,-31.40333333,-52.70083333,446.81,2024,8,31,6.4,113.95833333333333
A811,-31.40333333,-52.70083333,446.81,2024,9,1,0.2,293.9583333333333
A811,-31.40333333,-52.70083333,446.81,2024,9,2,0.2,240.95833333333334
A811,-31.40333333,-52.70083333,446.81,2024,9,3,0.2,151.33333333333334
A811,-31.40333333,-52.70083333,446.81,2024,9,4,25.6,131.875
A811,-31.40333333,-52.70083333,446.81,2024,9,5,0.2,203.04166666666666
A811,-31.40333333,-52.70083333,446.81,2024,9,6,0.0,40.666666666666664
A811,-31.40333333,-52.70083333,446.81,2024,9,7,0.0,210.41666666666666
A811,-31.40333333,-52.70083333,446.81,2024,9,8,2.2,108.70833333333333
A811,-31.40333333,-52.70083333,446.81,2024,9,9,5.2,78.375
A811,-31.40333333,-52.70083333,446.81,2024,9,10,0.0,222.79166666666666
A811,-31.40333333,-52.70083333,446.81,2024,9,11,0.2,185.95833333333334
A811,-31.40333333,-52.70083333,446.81,2024,9,12,23.400000000000002,119.08333333333333
A811,-31.40333333,-52.70083333,446.81,2024,9,13,0.6000000000000001,164.70833333333334
A811,-31.40333333,-52.70083333,446.81,2024,9,14,2.8,199.66666666666666
A811,-31.40333333,-52.70083333,446.81,2024,9,15,0.0,122.16666666666667
A811,-31.40333333,-52.70083333,446.81,2024,9,16,0.2,95.33333333333333
A811,-31.40333333,-52.70083333,446.81,2024,9,17,0.2,100.33333333333333
A811,-31.40333333,-52.70083333,446.81,2024,9,18,0.0,62.708333333333336
A811,-31.40333333,-52.70083333,446.81,2024,9,19,15.6,56.708333333333336
A811,-31.40333333,-52.70083333,446.81,2024,9,20,59.8,156.04166666666666
A811,-31.40333333,-52.70083333,446.81,2024,9,21,0.8,106.5
A811,-31.40333333,-52.70083333,446.81,2024,9,22,0.0,84.91666666666667
A811,-31.40333333,-52.70083333,446.81,2024,9,23,27.0,177.83333333333334
A811,-31.40333333,-52.70083333,446.81,2024,9,24,88.6,74.79166666666667
A811,-31.40333333,-52.70083333,446.81,2024,9,25,57.2,102.0
A811,-31.40333333,-52.70083333,446.81,2024,9,26,15.6,161.41666666666666
A811,-31.40333333,-52.70083333,446.81,2024,9,27,8.2,163.375
A811,-31.40333333,-52.70083333,446.81,2024,9,28,0.2,165.58333333333334
A811,-31.40333333,-52.70083333,446.81,2024,9,29,0.0,90.5
A811,-31.40333333,-52.70083333,446.81,2024,9,30,8.0,180.41666666666666
A811,-31.40333333,-52.70083333,446.81,2024,10,1,81.0,293.6666666666667
A811,-31.40333333,-52.70083333,446.81,2024,10,2,0.8,170.79166666666666
A811,-31.40333333,-52.70083333,446.81,2024,10,3,0.0,155.04166666666666
A811,-31.40333333,-52.70083333,446.81,2024,10,4,0.0,111.20833333333333
A811,-31.40333333,-52.70083333,446.81,2024,10,5,0.0,98.58333333333333
A811,-31.40333333,-52.70083333,446.81,2024,10,6,0.0,99.375
A811,-31.40333333,-52.70083333,446.81,2024,10,7,1.6,77.58333333333333
A811,-31.40333333,-52.70083333,446.81,2024,10,8,7.0,112.91666666666667
A811,-31.40333333,-52.70083333,446.81,2024,10,9,1.4000000000000001,116.29166666666667
A811,-31.40333333,-52.70083333,446.81,2024,10,10,3.4000000000000004,71.29166666666667
A811,-31.40333333,-52.70083333,446.81,2024,10,11,11.0,193.33333333333334
A811,-31.40333333,-52.70083333,446.81,2024,10,12,0.2,166.20833333333334
A811,-31.40333333,-52.70083333,446.81,2024,10,13,0.0,77.66666666666667
A811,-31.40333333,-52.70083333,446.81,2024,10,14,0.0,77.70833333333333
A811,-31.40333333,-52.70083333,446.81,2024,10,15,50.199999999999996,157.45833333333334
A811,-31.40333333,-52.70083333,446.81,2024,10,16,0.2,193.83333333333334
A811,-31.40333333,-52.70083333,446.81,2024,10,17,0.0,164.625
A811,-31.40333333,-52.70083333,446.81,2024,10,18,0.0,137.20833333333334
A811,-31.40333333,-52.70083333,446.81,2024,10,19,0.0,115.95833333333333
A811,-31.40333333,-52.70083333,446.81,2024,10,20,0.0,63.833333333333336
A811,-31.40333333,-52.70083333,446.81,2024,10,21,0.0,181.29166666666666
A811,-31.40333333,-52.70083333,446.81,2024,10,22,0.0,149.0
A811,-31.40333333,-52.70083333,446.81,2024,10,23,0.0,77.0
A811,-31.40333333,-52.70083333,446.81,2024,10,24,31.8,160.625
A811,-31.40333333,-52.70083333,446.81,2024,10,25,0.8,265.0416666666667
A811,-31.40333333,-52.70083333,446.81,2024,10,26,9.2,216.25
A811,-31.40333333,-52.70083333,446.81,2024,10,27,0.0,197.83333333333334
A811,-31.40333333,-52.70083333,446.81,2024,10,28,0.0,84.83333333333333
A811,-31.40333333,-52.70083333,446.81,2024,10,29,0.0,99.16666666666667
A811,-31.40333333,-52.70083333,446.81,2024,10,30,0.0,92.70833333333333
A811,-31.40333333,-52.70083333,446.81,2024,10,31,0.0,73.20833333333333
A811,-31.40333333,-52.70083333,446.81,2024,11,1,0.0,54.125
A811,-31.40333333,-52.70083333,446.81,2024,11,2,0.8,200.125
A811,-31.40333333,-52.70083333,446.81,2024,11,3,0.4,160.875
A811,-31.40333333,-52.70083333,446.81,2024,11,4,0.0,100.0
A811,-31.40333333,-52.70083333,446.81,2024,11,5,0.0,138.5
A811,-31.40333333,-52.70083333,446.81,2024,11,6,2.4,120.875
A811,-31.40333333,-52.70083333,446.81,2024,11,7,22.599999999999998,135.83333333333334
A811,-31.40333333,-52.70083333,446.81,2024,11,8,4.8,139.08333333333334
A811,-31.40333333,-52.70083333,446.81,2024,11,9,0.0,135.33333333333334
A811,-31.40333333,-52.70083333,446.81,2024,11,10,0.0,62.833333333333336
A811,-31.40333333,-52.70083333,446.81,2024,11,11,10.4,197.08333333333334
A811,-31.40333333,-52.70083333,446.81,2024,11,12,0.0,215.25
A811,-31.40333333,-52.70083333,446.81,2024,11,13,0.0,253.95833333333334
A811,-31.40333333,-52.70083333,446.81,2024,11,14,0.0,134.33333333333334
A811,-31.40333333,-52.70083333,446.81,2024,11,15,0.0,58.208333333333336
A811,-31.40333333,-52.70083333,446.81,2024,11,16,0.0,114.91666666666667
A811,-31.40333333,-52.70083333,446.81,2024,11,17,6.6,189.75
A811,-31.40333333,-52.70083333,446.81,2024,11,18,1.6,157.91666666666666
A811,-31.40333333,-52.70083333,446.81,2024,11,19,0.4,124.33333333333333
A811,-31.40333333,-52.70083333,446.81,2024,11,20,9.4,99.5
A811,-31.40333333,-52.70083333,446.81,2024,11,21,0.4,96.75
A811,-31.40333333,-52.70083333,446.81,2024,11,22,2.8000000000000003,90.29166666666667
A811,-31.40333333,-52.70083333,446.81,2024,11,23,2.6,81.04166666666667
A811,-31.40333333,-52.70083333,446.81,2024,11,24,0.0,62.875
A811,-31.40333333,-52.70083333,446.81,2024,11,25,1.0,207.20833333333334
A811,-31.40333333,-52.70083333,446.81,2024,11,26,0.2,227.875
A811,-31.40333333,-52.70083333,446.81,2024,11,27,5.8,212.58333333333334
A811,-31.40333333,-52.70083333,446.81,2024,11,28,0.8,120.875
A811,-31.40333333,-52.70083333,446.81,2024,11,29,0.0,86.04166666666667
A811,-31.40333333,-52.70083333,446.81,2024,11,30,0.0,119.20833333333333
A812,-30.54527777,-53.46694443,420.82,2024,1,1,0.0,90.875
A812,-30.54527777,-53.46694443,420.82,2024,1,2,0.4,99.91666666666667
A812,-30.54527777,-53.46694443,420.82,2024,1,3,30.2,93.04545454545455
A812,-30.54527777,-53.46694443,420.82,2024,1,4,5.800000000000001,93.33333333333333
A812,-30.54527777,-53.46694443,420.82,2024,1,5,0.0,87.41666666666667
A812,-30.54527777,-53.46694443,420.82,2024,1,6,0.0,72.0
A812,-30.54527777,-53.46694443,420.82,2024,1,7,0.0,149.25
A812,-30.54527777,-53.46694443,420.82,2024,1,8,0.0,238.79166666666666
A812,-30.54527777,-53.46694443,420.82,2024,1,9,0.0,123.82608695652173
A812,-30.54527777,-53.46694443,420.82,2024,1,10,2.4,132.58333333333334
A812,-30.54527777,-53.46694443,420.82,2024,1,11,3.0,129.45833333333334
A812,-30.54527777,-53.46694443,420.82,2024,1,12,0.0,114.21739130434783
A812,-30.54527777,-53.46694443,420.82,2024,1,13,0.0,74.9090909090909
A812,-30.54527777,-53.46694443,420.82,2024,1,14,26.599999999999998,157.95652173913044
A812,-30.54527777,-53.46694443,420.82,2024,1,15,0.2,138.17391304347825
A812,-30.54527777,-53.46694443,420.82,2024,1,16,36.4,68.58333333333333
A812,-30.54527777,-53.46694443,420.82,2024,1,17,33.0,82.25
A812,-30.54527777,-53.46694443,420.82,2024,1,18,1.0,73.85714285714286
A812,-30.54527777,-53.46694443,420.82,2024,1,19,0.6000000000000001,183.45833333333334
A812,-30.54527777,-53.46694443,420.82,2024,1,20,0.2,161.5
A812,-30.54527777,-53.46694443,420.82,2024,1,21,0.0,111.375
A812,-30.54527777,-53.46694443,420.82,2024,1,22,0.0,101.41666666666667
A812,-30.54527777,-53.46694443,420.82,2024,1,23,0.0,94.0
A812,-30.54527777,-53.46694443,420.82,2024,1,24,0.0,84.91304347826087
A812,-30.54527777,-53.46694443,420.82,2024,1,25,0.0,95.375
A812,-30.54527777,-53.46694443,420.82,2024,1,26,0.0,99.95833333333333
A812,-30.54527777,-53.46694443,420.82,2024,1,27,0.0,86.16666666666667
A812,-30.54527777,-53.46694443,420.82,2024,1,28,0.0,86.29166666666667
A812,-30.54527777,-53.46694443,420.82,2024,1,29,0.0,152.56521739130434
A812,-30.54527777,-53.46694443,420.82,2024,1,30,0.0,169.95652173913044
A812,-30.54527777,-53.46694443,420.82,2024,1,31,0.0,103.41666666666667
A812,-30.54527777,-53.46694443,420.82,2024,2,1,0.0,78.58333333333333
A812,-30.54527777,-53.46694443,420.82,2024,2,2,0.0,72.45454545454545
A812,-30.54527777,-53.46694443,420.82,2024,2,3,0.0,141.43478260869566
A812,-30.54527777,-53.46694443,420.82,2024,2,4,3.0,205.43478260869566
A812,-30.54527777,-53.46694443,420.82,2024,2,5,0.0,112.26086956521739
A812,-30.54527777,-53.46694443,420.82,2024,2,6,0.0,82.56521739130434
A812,-30.54527777,-53.46694443,420.82,2024,2,7,0.0,88.3913043478261
A812,-30.54527777,-53.46694443,420.82,2024,2,8,0.0,74.8695652173913
A812,-30.54527777,-53.46694443,420.82,2024,2,9,0.0,75.4090909090909
A812,-30.54527777,-53.46694443,420.82,2024,2,10,0.0,65.4090909090909
A812,-30.54527777,-53.46694443,420.82,2024,2,11,9.4,110.3913043478261
A812,-30.54527777,-53.46694443,420.82,2024,2,12,2.4000000000000004,161.375
A812,-30.54527777,-53.46694443,420.82,2024,2,13,10.2,158.08695652173913
A812,-30.54527777,-53.46694443,420.82,2024,2,14,0.0,124.0
A812,-30.54527777,-53.46694443,420.82,2024,2,15,0.0,89.79166666666667
A812,-30.54527777,-53.46694443,420.82,2024,2,16,5.2,90.20833333333333
A812,-30.54527777,-53.46694443,420.82,2024,2,17,20.0,90.33333333333333
A812,-30.54527777,-53.46694443,420.82,2024,2,18,2.4000000000000004,85.0
A812,-30.54527777,-53.46694443,420.82,2024,2,19,36.599999999999994,110.08333333333333
A812,-30.54527777,-53.46694443,420.82,2024,2,20,0.0,103.34782608695652
A812,-30.54527777,-53.46694443,420.82,2024,2,21,0.2,92.33333333333333
A812,-30.54527777,-53.46694443,420.82,2024,2,22,0.0,68.04166666666667
A812,-30.54527777,-53.46694443,420.82,2024,2,23,0.0,114.22727272727273
A812,-30.54527777,-53.46694443,420.82,2024,2,24,0.0,105.0
A812,-30.54527777,-53.46694443,420.82,2024,2,25,0.0,94.375
A812,-30.54527777,-53.46694443,420.82,2024,2,26,6.0,74.04166666666667
A812,-30.54527777,-53.46694443,420.82,2024,2,27,5.8,225.20833333333334
A812,-30.54527777,-53.46694443,420.82,2024,2,28,3.2,93.375
A812,-30.54527777,-53.46694443,420.82,2024,2,29,0.0,89.91666666666667
A812,-30.54527777,-53.46694443,420.82,2024,3,1,0.0,105.56521739130434
A812,-30.54527777,-53.46694443,420.82,2024,3,2,0.0,105.47826086956522
A812,-30.54527777,-53.46694443,420.82,2024,3,3,1.2000000000000002,174.70833333333334
A812,-30.54527777,-53.46694443,420.82,2024,3,4,0.0,111.0
A812,-30.54527777,-53.46694443,420.82,2024,3,5,0.0,139.16666666666666
A812,-30.54527777,-53.46694443,420.82,2024,3,6,0.0,95.91666666666667
A812,-30.54527777,-53.46694443,420.82,2024,3,7,0.2,84.78260869565217
A812,-30.54527777,-53.46694443,420.82,2024,3,8,72.2,74.08695652173913
A812,-30.54527777,-53.46694443,420.82,2024,3,9,1.4000000000000001,182.20833333333334
A812,-30.54527777,-53.46694443,420.82,2024,3,10,0.0,143.16666666666666
A812,-30.54527777,-53.46694443,420.82,2024,3,11,0.0,65.04166666666667
A812,-30.54527777,-53.46694443,420.82,2024,3,12,0.2,58.166666666666664
A812,-30.54527777,-53.46694443,420.82,2024,3,13,0.0,129.2173913043478
A812,-30.54527777,-53.46694443,420.82,2024,3,14,0.0,80.20833333333333
A812,-30.54527777,-53.46694443,420.82,2024,3,15,18.2,131.375
A812,-30.54527777,-53.46694443,420.82,2024,3,16,17.2,122.33333333333333
A812,-30.54527777,-53.46694443,420.82,2024,3,17,1.2,155.66666666666666
A812,-30.54527777,-53.46694443,420.82,2024,3,18,0.0,99.5
A812,-30.54527777,-53.46694443,420.82,2024,3,19,10.8,168.58333333333334
A812,-30.54527777,-53.46694443,420.82,2024,3,20,12.0,95.41666666666667
A812,-30.54527777,-53.46694443,420.82,2024,3,21,38.2,200.70833333333334
A812,-30.54527777,-53.46694443,420.82,2024,3,22,0.0,141.625
A812,-30.54527777,-53.46694443,420.82,2024,3,23,0.0,75.6086956521739
A812,-30.54527777,-53.46694443,420.82,2024,3,24,0.0,131.04166666666666
A812,-30.54527777,-53.46694443,420.82,2024,3,25,0.0,158.16666666666666
A812,-30.54527777,-53.46694443,420.82,2024,3,26,0.0,104.65217391304348
A812,-30.54527777,-53.46694443,420.82,2024,3,27,0.2,89.5
A812,-30.54527777,-53.46694443,420.82,2024,3,28,0.2,106.70833333333333
A812,-30.54527777,-53.46694443,420.82,2024,3,29,0.0,169.25
A812,-30.54527777,-53.46694443,420.82,2024,3,30,0.0,244.41666666666666
A812,-30.54527777,-53.46694443,420.82,2024,3,31,1.2,247.54166666666666
A812,-30.54527777,-53.46694443,420.82,2024,4,1,2.0,120.66666666666667
A812,-30.54527777,-53.46694443,420.82,2024,4,2,0.0,159.5
A812,-30.54527777,-53.46694443,420.82,2024,4,3,0.0,67.625
A812,-30.54527777,-53.46694443,420.82,2024,4,4,16.6,138.41666666666666
A812,-30.54527777,-53.46694443,420.82,2024,4,5,0.0,118.54166666666667
A812,-30.54527777,-53.46694443,420.82,2024,4,6,0.0,83.70833333333333
A812,-30.54527777,-53.46694443,420.82,2024,4,7,13.2,93.20833333333333
A812,-30.54527777,-53.46694443,420.82,2024,4,8,0.0,140.08333333333334
A812,-30.54527777,-53.46694443,420.82,2024,4,9,0.2,142.54166666666666
A812,-30.54527777,-53.46694443,420.82,2024,4,10,0.0,127.41666666666667
A812,-30.54527777,-53.46694443,420.82,2024,4,11,1.8,118.83333333333333
A812,-30.54527777,-53.46694443,420.82,2024,4,12,2.2,96.33333333333333
A812,-30.54527777,-53.46694443,420.82,2024,4,13,44.199999999999996,85.75
A812,-30.54527777,-53.46694443,420.82,2024,4,14,1.4000000000000001,74.66666666666667
A812,-30.54527777,-53.46694443,420.82,2024,4,15,5.4,51.833333333333336
A812,-30.54527777,-53.46694443,420.82,2024,4,16,88.4,129.58333333333334
A812,-30.54527777,-53.46694443,420.82,2024,4,17,0.0,256.625
A812,-30.54527777,-53.46694443,420.82,2024,4,18,0.0,257.75
A812,-30.54527777,-53.46694443,420.82,2024,4,19,0.0,263.4166666666667
A812,-30.54527777,-53.46694443,420.82,2024,4,20,0.0,87.45833333333333
A812,-30.54527777,-53.46694443,420.82,2024,4,21,0.0,115.45833333333333
A812,-30.54527777,-53.46694443,420.82,2024,4,22,0.0,67.45833333333333
A812,-30.54527777,-53.46694443,420.82,2024,4,23,0.8,168.5
A812,-30.54527777,-53.46694443,420.82,2024,4,24,0.2,179.5
A812,-30.54527777,-53.46694443,420.82,2024,4,25,1.2,74.83333333333333
A812,-30.54527777,-53.46694443,420.82,2024,4,26,17.0,57.833333333333336
A812,-30.54527777,-53.46694443,420.82,2024,4,27,92.6,251.0
A812,-30.54527777,-53.46694443,420.82,2024,4,28,0.0,130.0
A812,-30.54527777,-53.46694443,420.82,2024,4,29,56.4,81.04166666666667
A812,-30.54527777,-53.46694443,420.82,2024,4,30,93.4,53.5
A812,-30.54527777,-53.46694443,420.82,2024,5,1,70.0,67.04166666666667
A812,-30.54527777,-53.46694443,420.82,2024,5,2,19.0,129.0
A812,-30.54527777,-53.46694443,420.82,2024,5,3,5.2,131.08333333333334
A812,-30.54527777,-53.46694443,420.82,2024,5,4,7.2,107.83333333333333
A812,-30.54527777,-53.46694443,420.82,2024,5,5,34.4,96.20833333333333
A812,-30.54527777,-53.46694443,420.82,2024,5,6,1.2,106.16666666666667
A812,-30.54527777,-53.46694443,420.82,2024,5,7,0.0,83.5
